"date","fruits_veggies","daily_stress","places_visited","core_circle","supporting_others","social_network","achievement","donation","bmi_range","todo_completed","flow","daily_steps","live_vision","sleep_hours","lost_vacation","daily_shouting","sufficient_income","personal_awards","time_for_passion","weekly_meditation","age","gender","work_life_balance_score"
"2016-05-28",3,2,3,8,9,7,4,5,2,7,2,5,5,8,10,1,2,6,1,7,"51 or more","Male  ",670.9
"2016-05-28",5,0,5,4,10,10,10,5,1,10,5,7,9,1,0,0,2,10,10,10,"51 or more","Female",768.5
"2016-05-28",3,2,7,10,10,10,7,5,2,8,7,4,5,6,0,3,1,10,5,7,"21 to 35","Female",707.7
"2016-05-28",5,5,10,6,10,10,3,4,1,4,3,10,0,9,10,3,2,3,3,5,"36 to 50","Female",685.7
"2016-05-29",1,4,2,4,3,8,1,0,2,1,1,9,0,6,5,6,2,2,0,4,"21 to 35","Male  ",588
"2016-05-29",5,2,8,8,8,3,5,1,1,6,5,5,1,9,2,1,1,3,2,4,"21 to 35","Female",669.4
"2016-05-29",1,4,10,6,4,1,0,0,2,2,1,1,0,6,8,5,2,2,0,5,"21 to 35","Male  ",577.9
"2016-05-29",3,3,4,3,5,10,2,5,1,8,7,7,4,9,10,2,2,9,2,2,"36 to 50","Male  ",683.4
"2016-05-29",2,4,1,2,1,1,1,4,2,0,2,2,3,7,2,2,1,1,0,10,"21 to 35","Male  ",581.7
"2016-05-29",5,2,10,4,10,4,4,0,1,8,5,10,5,7,0,10,2,10,5,10,"21 to 35","Female",714.2
"2016-05-29",2,1,3,8,5,8,5,5,1,7,6,7,2,8,2,3,2,3,2,1,"21 to 35","Female",686.6
"2016-05-29",3,3,1,5,6,4,6,0,2,10,4,8,0,4,10,10,2,3,0,3,"36 to 50","Female",604.4
"2016-05-29",2,3,10,3,7,10,5,2,1,6,3,5,8,7,0,3,1,10,2,5,"21 to 35","Female",682.6
"2016-05-29",2,1,3,8,5,8,5,5,1,7,6,7,2,8,2,3,2,3,2,1,"21 to 35","Female",686.6
"2016-05-30",3,3,10,9,10,10,4,5,1,7,4,7,2,9,0,1,2,7,3,10,"21 to 35","Male  ",736.1
"2016-05-30",4,1,3,8,10,5,10,5,2,1,3,6,5,7,0,0,2,10,1,6,"51 or more","Male  ",701.5
"2016-05-30",1,3,4,10,10,10,5,1,2,6,4,4,10,8,7,8,2,7,6,1,"21 to 35","Female",662.2
"2016-05-30",5,3,5,5,6,4,2,5,2,8,5,8,10,8,0,3,2,5,2,10,"51 or more","Female",698.7
"2016-05-30",3,1,3,2,5,10,4,0,2,6,3,8,4,8,3,1,2,4,3,4,"Less than 20","Male  ",656.2
"2016-05-30",3,3,8,5,4,5,3,2,1,6,3,7,3,7,9,4,2,5,6,6,"Less than 20","Female",664.3
"2016-05-30",2,2,5,4,4,3,6,0,2,6,4,2,4,6,4,3,2,5,6,3,"36 to 50","Male  ",632.5
"2016-05-30",5,2,1,10,10,8,1,4,1,9,10,1,5,6,10,2,2,5,4,5,"36 to 50","Female",693.5
"2016-05-31",2,2,10,8,6,6,3,5,1,4,4,3,3,5,0,1,2,5,4,3,"21 to 35","Male  ",686.9
"2016-05-31",5,3,7,3,9,10,10,4,1,6,7,10,3,7,0,3,2,10,7,7,"51 or more","Male  ",743.1
"2016-05-31",2,2,6,3,8,10,3,2,2,5,1,10,2,7,5,1,2,7,2,5,"36 to 50","Female",661.5
"2016-05-31",2,3,2,1,3,3,1,1,2,2,2,3,4,5,1,4,2,1,0,2,"21 to 35","Male  ",586.6
"2016-05-31",2,3,4,5,4,10,4,2,1,4,2,6,0,7,10,1,1,4,1,4,"Less than 20","Female",625
"2016-06-02",4,4,7,6,10,5,0,5,2,4,5,8,1,7,0,1,2,2,3,6,"51 or more","Female",671.3
"2016-06-02",2,5,4,0,5,10,0,2,1,3,3,3,4,7,0,7,2,3,1,10,"Less than 20","Female",638
"2016-06-02",2,2,4,8,1,2,1,1,1,1,1,2,1,8,0,3,1,2,0,7,"21 to 35","Female",609.1
"2016-06-02",1,4,6,1,4,1,2,1,2,5,2,5,4,7,5,0,1,4,3,0,"51 or more","Female",589.1
"2016-06-03",5,5,10,7,6,4,4,4,2,6,3,3,6,7,4,2,2,10,2,10,"51 or more","Female",682.2
"2016-06-03",3,3,10,10,10,10,10,5,2,8,7,10,10,7,0,0,2,10,8,10,"36 to 50","Female",768.6
"2016-06-03",1,5,1,4,5,6,2,0,2,3,1,6,1,6,10,0,2,7,0,1,"36 to 50","Male  ",589.1
"2016-06-04",5,4,10,7,5,4,1,2,1,1,1,7,1,8,0,8,1,1,1,2,"36 to 50","Female",627.1
"2016-06-04",4,2,7,4,10,6,7,3,2,6,4,2,5,8,0,3,2,9,5,7,"21 to 35","Male  ",694.1
"2016-06-05",3,3,6,4,3,0,1,5,2,8,0,5,1,8,0,0,1,5,0,7,"36 to 50","Female",628.4
"2016-06-05",4,2,7,5,10,10,10,5,1,9,2,10,10,8,10,2,1,10,2,7,"36 to 50","Female",721.2
"2016-06-05",5,1,2,3,8,6,9,5,1,8,3,6,0,6,2,1,2,4,2,7,"36 to 50","Female",697.9
"2016-06-05",5,3,5,9,6,8,6,5,2,8,5,3,2,7,0,4,2,8,3,10,"36 to 50","Female",699.2
"2016-06-06",2,3,8,2,3,4,3,3,1,8,2,1,4,6,1,4,1,3,2,6,"21 to 35","Male  ",632.3
"2016-06-06",4,2,5,3,2,10,6,0,2,6,3,5,1,6,0,1,2,10,5,6,"36 to 50","Male  ",667.1
"2016-06-06",1,3,10,3,10,4,5,5,2,5,2,5,5,6,0,1,2,10,1,7,"36 to 50","Male  ",679
"2016-06-07",1,2,5,10,2,4,1,3,2,7,4,2,0,8,5,1,1,3,0,9,"21 to 35","Male  ",619.3
"2016-06-07",5,0,8,5,10,3,2,3,1,7,3,6,5,8,0,0,2,10,1,10,"21 to 35","Female",723.8
"2016-06-07",5,2,0,0,0,2,0,0,2,3,0,1,0,8,0,0,2,2,0,10,"36 to 50","Male  ",600.4
"2016-06-07",5,3,10,5,7,3,5,0,1,7,5,8,7,8,0,4,1,10,9,5,"21 to 35","Female",698.7
"2016-06-07",2,1,5,4,0,10,1,3,1,7,1,4,3,5,10,1,2,7,0,1,"21 to 35","Female",639.5
"2016-06-07",2,1,5,4,0,10,1,3,1,7,1,4,3,5,10,1,2,7,0,1,"21 to 35","Female",639.5
"2016-06-08",5,1,3,2,10,10,4,5,1,8,3,6,3,6,0,4,2,7,6,10,"36 to 50","Male  ",720
"2016-06-08",4,0,6,10,9,10,3,5,1,5,3,6,7,8,4,0,2,8,3,5,"51 or more","Male  ",728.9
"2016-06-08",4,3,10,4,10,7,5,3,1,6,2,10,6,7,0,1,2,10,10,7,"21 to 35","Female",736.3
"2016-06-08",0,4,4,8,5,5,5,3,2,4,2,10,2,8,3,1,2,4,2,3,"36 to 50","Female",643
"2016-06-08",3,2,5,10,10,10,4,2,1,7,5,8,10,8,0,3,2,5,5,5,"36 to 50","Female",725.9
"2016-06-08",3,4,8,1,4,7,3,2,2,8,0,1,2,6,5,2,1,6,1,2,"21 to 35","Female",603.4
"2016-07-20",3,3,5,3,2,7,1,0,1,1,0,5,0,9,0,7,1,2,0,1,"36 to 50","Female",596.3
"2016-06-08",3,4,1,5,10,4,3,5,2,6,1,5,8,8,10,3,1,3,3,5,"51 or more","Male  ",626.7
"2016-06-08",3,5,2,6,10,10,1,2,2,8,7,5,4,6,3,10,2,10,6,2,"36 to 50","Female",655.2
"2016-06-08",1,2,10,3,7,10,6,5,1,4,5,6,5,8,10,1,2,4,10,10,"36 to 50","Female",708.5
"2016-06-09",2,5,10,10,10,10,8,2,1,2,4,8,2,6,5,1,2,10,2,7,"36 to 50","Male  ",701.7
"2016-06-09",5,3,6,4,10,10,4,3,2,3,1,3,3,7,0,10,2,10,1,5,"36 to 50","Female",660.1
"2016-06-09",3,1,10,4,2,9,3,2,1,7,2,7,5,7,0,1,2,3,1,9,"21 to 35","Female",693.2
"2016-06-09",4,4,7,3,4,10,0,3,1,0,3,5,0,8,5,1,2,3,3,6,"21 to 35","Female",652.2
"2016-06-10",1,5,2,2,10,10,4,4,1,2,2,4,2,9,5,5,2,2,0,2,"21 to 35","Female",633.5
"2016-06-10",5,2,10,4,4,10,10,3,1,5,2,3,3,8,0,2,2,10,2,3,"36 to 50","Female",706.2
"2016-06-10",4,0,3,6,10,10,5,5,1,2,2,3,2,7,0,1,2,4,5,10,"Less than 20","Male  ",709.4
"2016-06-10",2,3,5,4,4,10,3,5,2,8,2,6,1,6,5,1,1,1,2,4,"21 to 35","Male  ",628.2
"2016-06-10",5,5,1,4,0,10,0,2,1,7,0,2,0,7,10,1,2,10,2,7,"36 to 50","Female",636.1
"2016-06-10",1,4,10,10,8,10,2,5,1,9,3,2,10,9,0,4,2,10,0,2,"36 to 50","Male  ",707.9
"2016-06-11",3,2,6,4,6,7,6,2,1,8,3,10,2,8,10,10,2,10,5,10,"Less than 20","Male  ",685.5
"2016-06-11",3,3,3,6,7,10,5,4,1,7,9,5,10,7,9,1,2,8,6,7,"51 or more","Male  ",713.2
"2016-06-12",0,3,5,6,10,10,3,0,1,8,3,3,5,6,0,2,2,5,1,10,"Less than 20","Female",676.9
"2016-06-12",2,5,1,2,10,3,4,1,1,8,5,1,4,6,0,2,1,5,4,10,"51 or more","Female",642.5
"2016-06-12",4,4,9,6,4,2,2,1,1,3,2,8,8,7,0,3,1,2,2,9,"21 to 35","Female",654.3
"2016-06-12",4,5,3,1,0,2,0,1,2,9,2,2,0,6,10,2,1,6,1,2,"36 to 50","Male  ",566.2
"2016-06-12",5,3,2,5,3,10,1,3,2,7,1,5,0,7,10,4,2,5,0,10,"51 or more","Female",635
"2016-06-12",5,3,2,5,3,10,1,3,2,7,1,5,0,7,10,4,2,5,0,10,"51 or more","Female",635
"2016-06-13",3,2,2,4,6,8,2,2,1,7,2,3,0,8,0,10,1,1,4,10,"36 to 50","Female",636.5
"2016-06-13",4,5,2,3,0,2,1,0,1,2,0,2,0,7,0,7,2,3,0,4,"21 to 35","Female",591.9
"2016-06-13",4,4,5,2,2,3,4,1,1,3,1,8,0,7,4,7,2,4,1,7,"21 to 35","Male  ",628.8
"2016-06-13",3,4,3,4,7,5,4,2,1,8,1,8,2,8,10,1,2,10,1,7,"21 to 35","Female",664.7
"2016-06-13",1,3,4,2,5,2,10,0,2,4,1,1,0,9,0,4,1,0,1,10,"21 to 35","Male  ",598.9
"2016-06-13",2,2,0,6,3,4,0,3,1,7,2,5,2,5,10,1,1,3,2,5,"36 to 50","Female",612.5
"2016-06-13",3,2,8,7,8,10,3,5,1,7,3,10,5,7,0,10,2,5,3,6,"21 to 35","Male  ",707.4
"2016-06-13",3,3,10,6,8,6,4,0,1,8,1,10,2,8,10,3,2,5,1,5,"21 to 35","Female",668.5
"2016-06-13",5,3,1,1,1,2,2,2,1,7,2,2,0,7,7,0,1,0,1,2,"51 or more","Female",595.3
"2016-06-13",3,1,4,5,5,7,4,3,1,7,5,7,5,8,0,0,1,7,5,8,"21 to 35","Male  ",695.1
"2016-06-13",3,3,7,3,3,10,5,5,2,2,4,10,5,7,5,2,2,8,8,5,"21 to 35","Male  ",683.6
"2016-06-13",3,4,10,6,7,10,5,5,1,6,3,7,5,7,3,3,2,7,3,5,"36 to 50","Female",705.1
"2016-06-13",2,1,3,4,5,6,10,3,1,7,7,10,10,7,0,1,2,10,5,6,"Less than 20","Male  ",729.5
"2016-06-13",3,1,3,4,3,7,10,3,1,7,7,10,10,7,0,1,2,10,7,6,"Less than 20","Male  ",734.6
"2016-06-14",1,3,4,10,1,2,3,0,1,0,1,5,3,7,4,3,2,3,1,1,"21 to 35","Male  ",614.6
"2016-06-14",3,5,10,6,10,10,10,5,1,6,3,10,2,6,0,1,1,10,9,3,"51 or more","Female",717.4
"2016-06-14",2,2,1,5,10,10,5,2,1,5,4,2,2,8,6,1,2,6,2,3,"51 or more","Male  ",665.2
"2016-06-14",5,1,5,6,5,5,4,5,2,1,4,9,1,7,0,3,2,2,5,4,"51 or more","Female",671.5
"2016-06-14",3,1,10,10,6,10,5,2,1,8,4,10,3,7,0,3,2,6,2,5,"21 to 35","Female",719.3
"2016-06-14",3,2,10,2,5,3,1,5,1,1,1,8,0,9,0,3,1,3,1,8,"21 to 35","Male  ",651.3
"2016-06-14",5,1,10,6,8,10,3,5,1,9,2,5,3,8,0,1,2,10,1,10,"51 or more","Male  ",737.2
"2016-06-14",2,4,5,3,10,2,2,1,1,5,3,7,4,9,5,2,2,4,3,5,"36 to 50","Female",654.5
"2016-06-14",2,3,3,5,4,1,0,4,2,0,0,1,3,8,0,1,2,3,1,1,"21 to 35","Male  ",605.5
"2016-06-15",5,0,10,10,10,10,2,5,1,7,10,10,10,9,0,0,2,8,4,10,"51 or more","Female",786
"2016-06-15",3,1,10,0,7,0,1,0,1,7,7,3,0,9,0,0,1,1,10,10,"Less than 20","Male  ",663.9
"2016-06-15",4,3,3,4,3,10,2,0,1,8,2,8,5,8,5,2,1,3,1,10,"36 to 50","Female",652.8
"2016-06-15",2,5,7,3,5,8,3,1,1,2,7,10,1,8,10,5,2,10,4,7,"36 to 50","Male  ",660
"2016-06-15",5,4,6,3,1,8,3,2,1,5,2,4,3,7,5,3,1,2,3,9,"21 to 35","Male  ",638.2
"2016-06-15",4,4,8,10,10,10,10,5,2,9,7,10,10,7,0,2,2,10,5,8,"36 to 50","Female",755
"2016-06-15",4,4,4,3,4,3,2,3,1,2,2,10,0,7,7,5,2,3,4,6,"21 to 35","Male  ",639.4
"2016-06-15",1,4,4,4,6,2,10,2,1,5,2,3,0,6,10,4,2,10,0,10,"51 or more","Male  ",641.2
"2016-06-15",4,3,5,8,5,3,2,0,1,6,1,2,1,8,0,2,1,3,4,10,"21 to 35","Female",644.8
"2016-06-15",4,3,5,8,5,3,2,0,1,6,1,2,1,8,0,2,1,3,4,10,"21 to 35","Female",644.8
"2016-06-15",5,3,0,7,6,5,5,1,1,5,3,5,3,7,0,10,2,3,1,7,"51 or more","Female",653.7
"2016-06-15",3,5,10,9,7,3,2,0,1,2,1,2,1,6,3,4,1,4,1,5,"21 to 35","Female",617.2
"2016-06-15",2,3,4,4,6,3,5,2,1,8,3,5,5,8,5,3,2,2,2,3,"21 to 35","Female",652.2
"2016-06-15",5,4,10,5,10,4,5,5,1,8,2,5,5,10,2,3,2,10,2,5,"Less than 20","Female",713.8
"2016-06-15",2,3,10,4,6,7,2,0,1,5,4,3,6,6,0,4,2,5,10,2,"21 to 35","Female",671.8
"2016-06-16",3,3,2,10,2,10,6,2,2,6,2,7,1,6,10,1,2,8,2,6,"21 to 35","Male  ",650.5
"2016-06-16",2,3,5,10,5,10,10,5,2,8,10,8,10,7,0,3,2,10,7,10,"51 or more","Female",742.7
"2016-06-16",5,2,10,10,10,7,10,5,1,10,4,10,5,6,0,4,1,10,8,7,"21 to 35","Female",749.7
"2016-06-16",4,2,3,7,7,10,7,1,1,9,10,10,10,7,10,3,2,3,6,10,"36 to 50","Female",721
"2016-06-16",5,4,5,2,1,1,0,0,2,3,0,4,1,7,5,0,1,2,3,7,"51 or more","Female",585.5
"2016-06-16",2,1,3,2,7,6,0,0,1,8,0,5,0,8,0,0,1,1,0,2,"51 or more","Female",621.6
"2016-06-16",2,3,10,4,3,5,1,2,2,5,3,10,1,8,2,2,2,1,1,2,"36 to 50","Female",636.2
"2016-06-17",2,3,3,3,3,8,2,1,1,7,2,5,4,9,1,4,2,4,2,8,"36 to 50","Female",657.5
"2016-06-17",4,2,3,3,4,10,0,3,1,8,1,5,1,7,0,0,2,4,1,5,"51 or more","Female",669
"2016-06-17",5,2,5,3,4,3,3,3,1,7,2,10,5,7,0,0,2,3,3,6,"21 to 35","Female",688.7
"2016-06-17",5,4,2,3,4,10,2,5,1,9,3,10,0,6,10,5,2,1,4,7,"36 to 50","Female",663
"2016-06-17",5,3,10,1,10,10,10,5,1,8,3,6,0,8,0,1,2,5,4,5,"36 to 50","Female",722.1
"2016-06-17",2,0,1,4,6,6,4,2,2,7,3,4,5,6,0,0,2,5,0,10,"51 or more","Female",663.5
"2016-06-17",4,5,2,2,10,3,1,1,2,8,5,10,1,6,10,7,2,5,1,4,"51 or more","Female",617.1
"2016-06-17",4,5,2,2,10,3,1,1,2,8,5,10,1,6,10,7,2,5,1,4,"51 or more","Female",617.1
"2016-06-17",3,1,10,6,10,10,10,5,1,6,3,10,5,7,3,3,1,8,6,10,"21 to 35","Female",732.9
"2016-06-17",4,3,2,5,10,4,2,3,2,0,1,1,2,8,10,1,1,2,1,5,"21 to 35","Female",597
"2016-06-18",2,3,10,6,4,5,2,5,1,6,4,3,2,6,2,5,2,7,3,7,"Less than 20","Female",675.2
"2016-06-18",1,4,10,4,4,2,3,1,1,5,1,2,0,9,10,7,2,5,0,4,"21 to 35","Male  ",611
"2016-06-18",2,5,3,8,2,5,2,0,1,4,5,10,0,6,10,5,1,2,1,10,"21 to 35","Male  ",610.3
"2016-06-18",3,2,10,10,3,2,5,5,2,4,5,4,10,8,10,8,1,7,1,10,"36 to 50","Male  ",653.7
"2016-06-19",1,5,10,7,7,4,1,1,2,2,0,2,10,3,1,1,1,8,0,10,"51 or more","Male  ",623.4
"2016-06-19",1,3,10,7,10,6,6,5,2,6,4,3,5,7,2,0,2,3,6,6,"21 to 35","Male  ",687.3
"2016-06-19",2,5,10,3,0,2,1,5,2,10,2,1,0,9,1,0,2,0,2,10,"51 or more","Female",636.3
"2016-06-19",4,0,3,1,1,3,3,3,1,1,5,8,1,8,0,3,1,3,1,7,"51 or more","Male  ",642.6
"2016-06-19",5,3,5,5,10,2,6,1,1,3,5,6,2,8,0,2,2,5,6,10,"21 to 35","Male  ",694.9
"2016-06-19",2,3,10,3,0,2,3,1,1,7,1,9,3,8,3,3,2,1,3,7,"21 to 35","Male  ",651.3
"2016-06-19",2,0,6,5,3,10,2,5,1,6,2,5,0,7,0,2,2,10,2,7,"51 or more","Female",694.5
"2016-06-20",5,4,10,3,10,10,10,5,1,10,3,10,10,8,10,2,2,10,6,10,"51 or more","Female",751.8
"2016-06-20",4,0,3,1,1,3,3,3,1,1,5,8,1,8,0,3,1,3,1,7,"51 or more","Male  ",642.6
"2016-06-20",3,3,8,4,6,8,7,2,1,7,7,7,6,7,7,6,2,7,6,7,"21 to 35","Female",696.6
"2016-06-20",4,5,10,6,7,10,8,5,2,10,1,10,2,6,10,5,2,7,3,10,"36 to 50","Male  ",688.5
"2016-06-20",5,2,10,3,7,10,5,2,1,5,1,2,3,8,7,0,1,5,2,10,"21 to 35","Female",672
"2016-06-20",4,3,3,9,10,10,7,4,1,7,8,10,6,6,3,3,2,8,6,5,"21 to 35","Female",732.7
"2016-06-20",5,4,10,6,8,9,10,5,2,4,5,8,8,6,10,10,1,5,10,10,"36 to 50","Female",684.7
"2016-06-20",3,3,9,10,8,7,3,3,1,6,4,7,1,7,4,2,2,7,2,2,"21 to 35","Male  ",688.1
"2016-06-20",3,2,2,2,10,5,4,5,1,3,3,7,1,7,0,4,2,5,2,10,"21 to 35","Male  ",681.3
"2016-06-20",5,2,4,4,7,2,7,3,1,6,3,5,2,9,0,1,2,3,8,8,"51 or more","Male  ",698.3
"2016-06-20",4,4,10,10,8,10,3,5,2,8,1,2,10,8,0,1,2,10,1,5,"36 to 50","Female",707.7
"2016-06-20",5,0,10,10,10,10,10,5,2,10,10,10,10,10,10,0,2,10,10,7,"51 or more","Female",781.1
"2016-06-21",3,5,10,7,10,7,1,5,1,4,2,5,3,8,9,3,2,5,3,10,"36 to 50","Female",681.1
"2016-06-21",3,5,10,7,10,7,1,5,1,4,2,5,3,8,9,3,2,5,3,10,"36 to 50","Female",681.1
"2016-06-21",2,2,2,5,5,5,10,5,2,8,2,3,5,7,10,1,2,8,4,5,"36 to 50","Female",661.8
"2016-06-21",3,2,9,9,10,8,3,2,1,7,2,10,2,7,0,5,2,10,5,10,"36 to 50","Female",722.7
"2016-06-21",2,2,4,6,6,3,1,3,1,7,2,2,2,8,0,2,2,6,2,5,"36 to 50","Male  ",661.8
"2016-06-21",2,3,1,4,10,5,2,2,2,3,0,1,0,7,0,7,1,10,1,4,"36 to 50","Male  ",601.9
"2016-06-21",3,4,10,3,5,4,3,0,1,9,4,10,3,7,10,10,2,10,2,2,"21 to 35","Female",649.6
"2016-06-21",3,4,10,3,5,4,3,0,1,9,4,10,3,7,10,10,2,10,2,2,"21 to 35","Female",649.6
"2016-06-21",3,4,10,3,5,4,3,0,1,9,4,10,3,7,10,10,2,10,2,2,"21 to 35","Female",649.6
"2016-06-22",3,3,1,1,2,8,5,2,2,6,2,4,3,6,5,4,2,7,2,5,"21 to 35","Female",626.1
"2016-06-22",2,3,1,6,3,8,2,3,2,6,2,3,5,8,0,0,2,5,5,7,"36 to 50","Male  ",656.9
"2016-06-22",2,1,4,8,5,5,5,3,1,8,8,5,2,6,0,2,1,10,2,4,"36 to 50","Female",679
"2016-06-22",4,2,10,9,6,10,5,5,2,7,5,4,8,9,3,7,2,6,3,10,"36 to 50","Female",710
"2016-06-22",0,5,8,6,1,1,0,5,1,10,6,4,0,10,0,0,1,4,0,10,"36 to 50","Male  ",649
"2016-06-23",4,4,6,5,6,10,10,5,2,6,4,10,1,6,10,2,2,5,2,10,"36 to 50","Male  ",681.7
"2016-06-23",4,2,6,3,5,2,0,3,1,2,3,1,0,7,0,0,2,8,0,5,"21 to 35","Female",651.2
"2016-06-24",3,2,10,8,7,6,4,2,2,4,0,6,1,7,10,0,2,6,0,10,"21 to 35","Female",657.3
"2016-06-24",2,4,10,6,10,8,3,1,2,3,1,4,0,7,0,5,1,7,1,1,"36 to 50","Female",621.2
"2016-06-24",3,3,3,2,1,3,1,2,2,3,3,9,2,5,5,5,2,5,4,5,"21 to 35","Female",615
"2016-06-25",2,4,2,2,7,10,6,2,1,7,2,8,2,3,5,2,2,7,2,8,"36 to 50","Female",663.7
"2016-06-25",4,2,2,2,2,1,2,1,1,3,1,10,5,7,0,4,1,4,1,10,"51 or more","Female",636
"2016-06-25",5,1,3,10,5,5,3,2,1,6,1,1,3,8,0,0,1,10,2,7,"51 or more","Female",675.2
"2016-06-25",2,2,3,3,3,9,1,0,2,0,0,2,2,6,0,3,2,3,0,3,"36 to 50","Female",600.2
"2016-06-26",4,2,10,4,4,7,4,3,1,6,4,10,5,6,0,6,2,8,2,10,"21 to 35","Male  ",707.2
"2016-06-26",2,2,7,6,7,6,6,3,1,6,7,6,6,7,4,4,2,7,6,7,"36 to 50","Male  ",703.2
"2016-06-26",1,1,2,6,7,8,2,2,1,5,1,5,5,8,0,1,2,5,1,5,"36 to 50","Male  ",670.9
"2016-06-26",1,1,0,2,2,3,0,0,1,3,1,6,2,7,10,3,1,2,1,7,"21 to 35","Male  ",585.9
"2016-06-26",2,4,1,8,10,9,1,5,2,5,6,4,1,6,5,5,1,4,2,4,"36 to 50","Male  ",626.1
"2016-06-27",3,4,3,5,4,6,1,1,1,5,1,8,1,7,4,0,1,3,1,2,"51 or more","Male  ",620.3
"2016-06-27",4,5,10,7,10,4,6,4,1,5,1,5,0,7,0,2,2,2,3,3,"36 to 50","Female",677.5
"2016-06-27",0,3,4,5,0,7,0,0,2,4,1,5,0,8,8,3,2,2,0,5,"21 to 35","Male  ",587.6
"2016-06-27",1,0,0,2,10,2,10,5,1,10,10,1,10,6,0,1,2,10,10,7,"51 or more","Female",730.9
"2016-06-27",2,2,0,4,0,6,2,2,1,5,2,9,5,7,10,0,2,4,1,10,"21 to 35","Male  ",647.7
"2016-06-27",2,2,3,8,8,10,4,1,1,7,3,10,5,8,3,2,2,10,5,5,"21 to 35","Female",705.9
"2016-06-27",2,5,0,7,5,6,4,4,2,2,1,1,1,10,0,3,2,3,0,2,"36 to 50","Female",616.1
"2016-06-28",2,2,0,4,0,2,2,3,1,4,1,5,1,7,10,0,2,2,0,10,"21 to 35","Male  ",621.4
"2016-06-28",4,4,5,9,8,9,8,2,1,7,8,10,8,8,4,0,2,9,7,9,"21 to 35","Male  ",743.3
"2016-06-28",4,3,2,2,3,10,1,5,2,8,2,6,1,7,0,2,2,10,2,2,"51 or more","Male  ",659
"2016-06-28",1,2,1,4,1,4,0,0,2,2,1,2,2,7,10,0,1,2,2,1,"51 or more","Female",557.9
"2016-06-28",2,1,3,3,3,10,6,2,1,8,3,5,4,8,0,6,2,7,8,3,"Less than 20","Male  ",684.5
"2016-06-28",2,1,3,3,3,10,6,2,1,8,3,5,4,8,0,6,2,7,8,3,"Less than 20","Male  ",684.5
"2016-06-28",4,3,4,1,3,10,8,1,1,8,5,8,10,8,0,2,2,10,2,10,"36 to 50","Female",715.7
"2016-06-29",3,3,0,3,2,10,1,1,2,3,0,6,1,6,0,7,2,5,0,3,"36 to 50","Female",606.1
"2016-06-29",5,1,1,10,10,10,10,5,1,5,2,10,1,8,0,1,2,10,3,10,"36 to 50","Male  ",746.7
"2016-06-29",0,5,2,3,0,8,0,5,2,2,0,2,1,5,10,10,2,1,1,2,"36 to 50","Male  ",557.5
"2016-06-29",3,1,2,1,10,3,3,5,1,8,1,5,6,9,0,2,2,3,1,3,"21 to 35","Male  ",677.9
"2016-06-29",4,3,4,4,4,4,6,2,2,10,2,8,2,7,0,1,2,10,2,7,"21 to 35","Female",674.7
"2016-06-30",5,5,9,0,10,2,2,5,1,1,3,8,6,7,10,1,1,2,1,6,"36 to 50","Female",642.4
"2016-06-30",5,4,3,5,6,3,5,2,1,7,7,7,1,7,5,0,2,4,2,3,"21 to 35","Female",667.7
"2016-06-30",3,3,2,4,7,7,1,2,2,8,4,10,1,8,0,5,2,2,1,4,"36 to 50","Female",646.4
"2016-06-30",4,4,0,1,6,1,0,0,1,1,0,1,0,8,0,1,1,2,2,10,"51 or more","Female",598.7
"2016-06-30",3,4,2,2,7,6,1,5,2,1,1,8,0,6,10,1,1,2,1,7,"51 or more","Female",599.7
"2016-07-01",5,2,10,7,3,4,5,1,1,7,7,10,7,8,10,3,2,7,5,7,"21 to 35","Male  ",704.2
"2016-07-01",1,1,8,10,10,10,2,5,1,5,1,8,7,9,2,1,2,5,1,10,"21 to 35","Female",722.7
"2016-07-01",5,1,10,5,10,2,8,5,1,9,10,7,1,7,0,1,2,10,10,10,"36 to 50","Male  ",761.2
"2016-07-01",1,1,8,10,10,10,2,5,1,5,1,8,7,9,2,1,2,5,1,10,"21 to 35","Female",722.7
"2016-07-01",3,3,6,10,10,10,4,5,1,7,3,7,5,8,0,2,2,8,7,4,"21 to 35","Female",729.1
"2016-07-02",1,5,10,2,5,5,2,2,2,2,1,1,5,5,3,2,2,3,2,2,"36 to 50","Male  ",606.6
"2016-07-02",4,1,8,3,0,5,0,0,1,7,1,8,1,7,0,1,2,1,0,10,"21 to 35","Female",659.4
"2016-07-02",5,2,4,3,5,0,5,3,1,4,4,10,10,8,0,10,1,5,4,10,"21 to 35","Male  ",673.6
"2016-07-03",4,4,8,6,9,5,8,3,2,5,5,4,4,9,6,7,2,7,7,7,"Less than 20","Female",677.7
"2016-07-03",4,4,8,6,9,5,8,3,2,5,5,4,4,9,6,7,2,7,7,7,"Less than 20","Female",677.7
"2016-07-03",5,3,8,6,5,7,3,0,1,8,4,4,3,6,3,0,2,5,2,4,"36 to 50","Female",675.4
"2016-07-03",1,5,10,4,6,10,2,3,1,0,3,7,0,10,0,3,1,6,0,2,"21 to 35","Female",641.1
"2016-07-03",5,3,7,8,4,10,4,4,2,0,6,10,5,6,7,1,2,4,3,10,"21 to 35","Male  ",685.1
"2016-07-03",5,3,7,8,4,10,4,4,2,0,6,10,5,6,7,1,2,4,3,10,"21 to 35","Male  ",685.1
"2016-07-03",2,4,8,0,2,5,2,1,1,4,1,10,1,7,1,8,2,5,1,1,"36 to 50","Male  ",625.8
